,index,home_team_total_fifa_points,home_team_fifa_rank,away_team_total_fifa_points,away_team_fifa_rank
2798,21501,1617,9,1200,108
2799,22220,1486,33,1480,34
2800,20819,858,210,864,208
2801,14808,206,141,362,98
2802,19218,551,62,515,68
2803,17784,117,165,182,137
2804,21720,1560,18,1631,7
2805,20575,1376,60,1064,146
2806,17743,595,55,214,127
2807,16600,664,45,710,37
2808,19808,749,37,848,26
2809,18020,1234,4,835,28
2810,17635,671,42,337,99
2811,23321,1269,85,1512,29
2812,14340,139,152,659,38
2813,20967,1085,138,1134,124
2814,18340,321,108,515,67
2815,17356,133,156,101,165
2816,20398,909,21,1050,12
2817,14624,579,52,746,32
2818,17138,434,71,67,179
2819,18068,676,44,740,33
2820,20695,891,198,947,178
2821,14598,103,169,99,171
2822,22234,1634,9,1661,5
2823,15787,241,134,346,103
2824,17767,86,178,137,151
2825,17588,662,45,691,42
2826,20793,1189,112,1245,97
2827,16698,702,42,821,25
2828,15353,80,175,84,174
2829,19749,611,58,55,190
2830,15480,202,140,126,162
2831,22107,1188,108,1351,66
2832,23393,1507,33,928,181
2833,20503,1387,57,1471,32
2834,19350,1317,6,1161,10
2835,16468,495,71,212,137
2836,21788,1546,20,1265,92
2837,16433,569,59,226,132
2838,15960,945,16,780,28
2839,22236,1639,6,1607,14
2840,21902,933,181,1435,48
2841,23463,1437,50,1397,60
2842,17722,318,102,898,25
2843,22390,1142,122,1755,2
2844,19826,365,98,203,141
2845,21656,1545,21,940,178
2846,16553,1164,6,501,70
2847,14822,1369,2,930,17
2848,15050,975,13,770,27
2849,19500,634,55,544,66
2850,16519,266,123,71,177
2851,22255,1669,4,1461,39
2852,19711,399,83,454,75
2853,16900,1242,3,558,56
2854,19962,68,182,428,80
2855,23629,1135,125,935,180
2856,18866,525,65,190,155
2857,17002,499,57,723,29
2858,19592,407,85,131,161
2859,22447,1146,119,1265,90
2860,15855,419,88,335,103
2861,16583,324,103,291,110
2862,17540,556,61,437,79
2863,23258,1189,104,1111,133
2864,19766,454,75,865,26
2865,21791,1386,59,1317,78
2866,22161,1225,99,1148,122
2867,20848,1478,30,1479,29
2868,15164,405,87,342,99
2869,22087,932,180,886,195
2870,15478,244,129,345,102
2871,14806,308,107,290,116
2872,20627,958,173,871,204
2873,22914,1134,127,1205,104
2874,14461,144,151,305,108
2875,16812,121,155,18,197
2876,19596,369,92,324,101
2877,15854,1105,8,408,89
2878,21638,1336,70,1019,157
2879,16530,150,154,118,165
2880,19230,312,108,551,62
2881,22908,1235,99,1462,41
2882,16884,1484,1,1026,14
2883,19660,635,54,271,116
2884,16732,234,119,158,141
2885,16130,419,87,522,69
2886,23659,1462,42,1259,91
2887,16628,1004,15,743,32
2888,15145,368,92,153,153
2889,22305,888,195,1450,44
2890,17689,622,52,381,86
2891,17756,292,108,386,83
2892,19713,865,26,917,21
2893,22859,1474,36,1354,70
2894,21652,1075,139,978,172
2895,20113,233,131,569,59
2896,15831,453,79,151,153
2897,19227,140,163,467,75
2898,17455,705,39,602,49
2899,19795,72,182,125,166
2900,22306,1082,136,1370,63
2901,20670,1261,92,1092,138
2902,20469,1493,26,1580,9
2903,18822,1155,10,1188,7
2904,22620,1500,30,1639,9
2905,20327,548,56,777,30
2906,23504,1242,92,1342,72
2907,22173,1369,64,1153,119
2908,20002,418,83,117,165
2909,23020,1369,65,1358,68
2910,14486,344,101,144,151
2911,19811,714,41,253,126
2912,23559,1072,142,990,165
2913,15152,370,93,648,41
2914,22638,1081,139,1240,99
2915,16507,724,33,375,95
2916,23171,1527,26,1350,70
2917,14300,102,167,1008,10
2918,20515,1492,27,1452,39
2919,21366,984,171,868,202
2920,20533,940,181,868,206
2921,18412,25,200,4,202
2922,14387,557,54,918,15
2923,23188,1243,93,1618,17
2924,16808,1245,3,1082,10
2925,17839,696,40,695,41
2926,15645,275,119,526,60
2927,23364,1516,29,1174,108
2928,17931,194,140,599,53
2929,15263,203,141,1274,3
2930,16187,420,86,650,42
2931,23112,1451,42,1262,89
2932,18685,220,147,73,183
2933,23785,1159,114,1044,152
2934,23718,1245,92,1449,47
2935,16531,120,162,322,103
2936,20517,1250,94,1436,42
2937,16330,255,123,633,45
2938,22732,1300,81,1639,9
2939,19362,205,140,229,134
2940,21916,1602,12,1209,104
2941,15365,41,189,1,206
2942,15086,963,14,1144,6
2943,21116,1549,18,1484,29
2944,15684,61,178,389,92
2945,17311,561,50,791,30
2946,20354,172,150,286,113
2947,22331,1625,10,1440,45
2948,22508,1034,158,1427,47
2949,14863,573,56,742,33
2950,21742,1280,85,890,195
2951,20022,220,135,279,118
2952,15183,1293,3,1192,6
2953,17719,520,66,44,190
2954,20790,927,183,1099,137
2955,20311,354,97,262,121
2956,16342,171,149,764,30
2957,19779,118,166,192,146
2958,23026,1129,128,1279,86
2959,16061,886,21,1022,13
2960,23803,1061,145,1435,53
2961,20884,1068,147,1120,127
2962,17936,386,86,1268,2
2963,21752,923,183,1237,97
2964,18949,357,95,318,111
2965,20044,171,152,215,138
2966,18414,942,20,769,34
2967,15811,357,101,489,70
2968,17338,257,121,340,97
2969,14474,332,103,700,37
2970,16672,570,56,574,54
2971,15615,390,97,172,147
2972,22230,1103,131,1374,63
2973,17553,1190,7,709,40
2974,16569,9,201,375,93
2975,14664,632,40,272,115
2976,23382,1049,150,1427,53
2977,23607,1786,3,1358,68
2978,23158,1725,6,1548,21
2979,16979,448,66,447,67
2980,17604,234,123,64,185
2981,20111,747,39,389,89
2982,17741,591,56,277,113
2983,18204,196,146,717,37
2984,18977,102,173,52,193
2985,23597,1263,89,1233,94
2986,17464,103,165,78,172
2987,17075,295,106,275,112
2988,21906,1077,137,1052,150
2989,21421,920,185,1143,123
2990,22902,1424,49,954,175
2991,17165,449,69,249,124
2992,17945,495,69,1037,14
2993,15622,269,124,313,112
2994,22883,1375,64,1647,10
2995,17583,564,59,482,72
2996,14689,225,137,406,87
2997,14468,106,163,407,84
2998,15488,13,203,391,96
2999,15380,465,72,680,37
3000,14456,661,39,954,13
3001,21715,932,180,1059,148
3002,16544,751,30,296,111
3003,23374,1262,89,1428,52
3004,21879,1371,61,1454,43
3005,16591,324,103,391,87
3006,17542,89,169,26,194
3007,20828,1265,92,1166,117
3008,20943,1160,118,1317,76
3009,15921,335,103,214,138
3010,20899,1258,93,1481,29
3011,15498,197,141,265,125
3012,22808,1129,127,1201,103
3013,21008,926,182,1238,97
3014,17982,653,45,405,80
3015,20479,900,195,1336,70
3016,21690,888,198,977,173
3017,20205,384,91,181,147
3018,19885,467,74,1085,14
3019,20603,1537,18,1606,7
3020,21929,953,177,911,189
3021,15182,489,64,478,66
3022,20906,1405,53,1171,116
3023,22833,1432,46,1135,126
3024,22229,1273,90,1105,130
3025,21897,882,196,1601,13
3026,23229,1424,53,1144,122
3027,22752,1511,27,1476,35
3028,15695,374,96,593,46
3029,18743,529,68,184,155
3030,17926,48,190,391,85
3031,14772,458,71,264,120
3032,23028,1365,67,1211,100
3033,21940,1236,98,1102,130
3034,14451,1158,5,315,106
3035,15111,572,52,963,14
3036,14409,286,113,75,178
3037,17001,213,131,175,144
3038,22198,1631,10,1637,7
3039,22892,1420,52,1079,137
3040,19901,558,64,864,25
3041,23101,1673,8,1754,4
3042,15881,618,44,516,63
3043,23116,1266,88,1118,129
3044,16435,1198,4,591,55
3045,21247,1515,22,1433,45
3046,23041,867,197,1352,71
3047,17010,275,112,879,24
3048,20278,519,61,529,59
3049,23420,1484,35,1212,98
3050,14828,605,47,372,96
3051,16986,900,22,325,99
3052,21006,1269,91,1599,8
3053,16788,442,80,337,95
3054,22736,1642,7,1523,23
3055,18943,228,139,874,22
3056,19573,345,94,190,140
3057,17346,412,79,393,81
3058,20749,1287,84,1307,78
3059,19421,728,39,273,121
3060,20571,1364,62,1250,94
3061,23576,1547,24,1369,66
3062,22190,1329,74,1148,122
3063,18265,610,47,441,77
3064,23771,1406,57,1342,70
3065,19214,216,138,140,163
3066,19346,1388,4,600,59
3067,22582,872,198,1304,79
3068,17723,410,78,684,42
3069,19622,838,26,652,52
3070,21849,1615,10,1548,19
3071,17474,55,180,137,155
3072,15121,489,72,248,130
3073,21129,967,173,888,200
3074,20675,870,205,1004,160
3075,20563,1260,92,1328,73
3076,19199,1403,4,1103,14
3077,19303,1161,10,616,56
3078,15017,1442,1,507,66
3079,17477,73,173,57,180
3080,14549,669,37,574,55
3081,21514,1075,137,1061,148
3082,15825,394,90,524,62
3083,19101,561,60,790,31
3084,18562,68,183,109,175
3085,15890,172,145,57,185
3086,18852,533,63,473,75
3087,23067,1033,156,1755,3
3088,14299,211,128,557,54
3089,18527,517,64,562,60
3090,21667,1583,15,1382,60
3091,16695,155,148,425,80
3092,23365,1385,62,1285,82
3093,15509,681,36,1003,12
3094,23880,1289,82,1479,38
3095,19129,1029,15,594,52
3096,15739,995,14,573,52
3097,20767,1669,3,1617,6
3098,17063,511,53,1068,14
3099,17608,60,189,234,123
3100,22237,1589,16,1539,23
3101,20809,1432,42,1237,98
3102,22005,1177,114,1236,98
3103,20796,910,191,1171,116
3104,19431,634,55,135,161
3105,21913,1211,103,1084,133
3106,15582,311,114,2,206
3107,16561,416,86,229,127
3108,22038,1505,27,1413,53
3109,14737,372,95,890,17
3110,22326,1285,84,974,170
3111,14992,283,119,160,150
3112,15600,718,33,89,176
3113,16780,124,153,203,128
3114,18313,132,166,49,192
3115,23426,1077,139,995,162
3116,21524,1086,134,1333,71
3117,22772,1542,22,1168,111
3118,19880,172,152,260,122
3119,15438,1458,2,859,21
3120,21822,1054,149,1201,106
3121,18010,586,54,1400,2
3122,14912,691,36,536,63
3123,20697,1729,1,1540,17
3124,14381,102,167,521,63
3125,19632,606,59,131,161
3126,19724,713,42,154,159
3127,21670,1325,74,1060,147
3128,23119,1538,22,1479,36
3129,23136,1755,3,1456,40
3130,19615,380,89,335,97
3131,22287,1066,146,1140,123
3132,15098,718,35,207,143
3133,22477,964,173,1301,80
3134,23336,1118,131,1285,82
3135,22779,1069,146,1051,150
3136,16345,210,140,307,109
3137,19760,1207,8,1604,1
3138,17630,316,103,163,144
3139,21483,1006,161,1144,122
3140,19125,323,110,212,144
3141,20379,844,26,1430,2
3142,16723,282,108,147,146
3143,15975,512,68,257,125
3144,20752,1555,14,1433,41
3145,23900,1035,154,903,188
3146,22857,1373,65,1093,135
3147,23767,961,174,982,167
3148,14460,1184,4,411,81
3149,17159,373,86,411,80
3150,23249,1608,18,1497,33
3151,20625,1433,42,1409,49
3152,15265,1044,8,677,35
3153,14458,753,27,1289,3
3154,18556,400,87,651,43
3155,19000,860,24,1188,8
3156,15624,610,44,130,162
3157,23276,1509,30,1400,61
3158,22195,914,187,974,170
3159,23568,1057,146,870,196
3160,18348,321,108,551,63
3161,23608,1306,77,1453,47
3162,18788,568,56,354,99
3163,14651,516,64,700,36
3164,16372,652,45,992,14
3165,15254,384,91,339,101
3166,14278,463,69,208,129
3167,17254,422,76,558,54
3168,19625,1002,16,498,72
3169,15554,255,128,43,193
3170,14336,308,104,528,61
3171,18538,580,56,425,80
3172,19746,642,52,712,42
3173,19081,461,76,720,38
3174,20087,220,136,353,99
3175,23707,1138,123,998,161
3176,19420,1291,7,689,44
3177,18297,355,96,273,125
3178,22258,1523,25,1456,43
3179,17162,850,25,1444,5
3180,20682,1292,82,871,204
3181,17837,427,79,436,76
3182,23415,1437,49,1379,63
3183,21384,1251,96,1163,116
3184,20842,1432,42,1300,82
3185,15979,199,144,582,52
3186,14911,602,46,327,105
3187,18695,1069,11,828,29
3188,19693,463,73,866,25
3189,16928,1174,5,1073,11
3190,21545,1101,130,1631,6
3191,23033,1548,21,1536,23
3192,21065,1451,38,1575,12
3193,18679,1266,6,260,137
3194,23829,1127,129,1454,45
3195,17321,875,21,763,32
3196,21365,1501,25,1433,45
3197,23109,1370,64,1475,37
3198,18931,211,146,346,98
3199,16701,172,143,170,144
3200,15004,268,124,656,39
3201,19317,566,62,434,80
3202,16945,374,82,276,109
3203,16504,272,119,1513,1
3204,21985,1494,29,1416,52
3205,16810,484,71,64,178
3206,22494,1404,55,1368,64
3207,21001,874,203,887,200
3208,23610,958,174,1065,143
3209,16757,155,143,282,108
3210,18907,1129,12,636,42
3211,17221,260,120,61,178
3212,21029,1412,52,1634,4
3213,20570,1409,51,1436,42
3214,16396,1058,9,743,30
3215,16484,550,60,277,117
3216,21205,1171,116,848,211
3217,16932,981,15,1174,5
3218,16727,967,15,794,28
3219,19351,260,126,311,111
3220,17028,340,95,448,66
3221,18498,214,145,168,154
3222,19767,926,20,843,27
3223,19728,344,96,676,48
3224,21441,973,173,1096,131
3225,22539,1038,155,1304,79
3226,17396,872,22,947,18
3227,20893,1178,113,1196,109
3228,18510,312,108,603,48
3229,14547,1030,10,272,115
3230,15672,280,117,263,126
3231,23425,1255,90,1165,110
3232,17355,412,79,391,83
3233,17737,1392,5,546,61
3234,20636,1408,50,1129,125
3235,15797,39,189,36,193
3236,23626,1277,85,1279,84
3237,22345,1187,104,1432,49
3238,17849,415,79,594,56
3239,16069,872,22,764,32
3240,21834,1599,14,882,196
3241,23612,1653,10,1648,11
3242,14311,239,122,166,144
3243,14483,32,188,614,42
3244,20154,637,50,223,136
3245,19662,118,166,422,80
3246,21144,1101,133,1285,84
3247,21925,831,209,1474,37
3248,19412,527,68,361,89
3249,14655,340,98,316,103
3250,18670,518,69,696,38
3251,16442,298,112,933,18
3252,20862,1080,141,1220,102
3253,19523,280,120,689,45
3254,17325,1118,10,1668,1
3255,19866,224,135,135,161
3256,19906,221,136,133,162
3257,21190,1586,10,1256,94
3258,18064,315,108,48,193
3259,20956,1414,50,1258,93
3260,14667,115,160,155,151
3261,23854,1658,10,1544,26
3262,21802,1490,32,1460,40
3263,21595,1140,124,1482,34
3264,21248,1496,28,1561,16
3265,23111,1345,74,1627,14
3266,17649,1434,4,1056,14
3267,14718,411,84,602,48
3268,20917,1242,96,1378,58
3269,18747,436,79,301,117
3270,22307,951,176,1461,39
3271,14395,1563,2,246,119
3272,17208,365,88,295,107
3273,20776,1220,102,974,169
3274,22495,1686,4,1523,23
3275,18213,1286,6,1179,9
3276,15000,292,113,639,40
3277,16133,558,59,252,127
3278,21756,1176,113,1470,37
3279,20417,456,70,1018,14
3280,20918,1452,37,1560,14
3281,17038,391,79,376,83
3282,22685,1340,70,1290,83
3283,16366,264,120,324,105
3284,21454,1375,62,1058,149
3285,14827,677,37,407,88
3286,19679,716,38,333,98
3287,14865,242,132,298,114
3288,14626,1100,7,955,14
3289,18179,229,139,425,78
3290,17006,202,134,1,207
3291,20605,1247,94,1448,39
3292,19306,850,26,341,99
3293,22927,1613,16,1273,88
3294,21111,1335,73,1302,79
3295,22389,1350,68,1625,10
3296,23551,1444,49,1828,1
3297,18969,651,44,310,117
3298,16475,441,83,563,58
3299,21677,849,209,1088,133
3300,19744,398,83,535,66
3301,16620,576,54,700,41
3302,18037,239,132,874,24
3303,19382,276,120,333,100
3304,18286,293,114,5,203
3305,15060,586,49,406,86
3306,20850,1533,19,1506,23
3307,17977,244,124,429,77
3308,17193,936,17,534,56
3309,19907,1043,16,666,46
3310,15843,751,32,767,31
3311,16238,176,145,113,167
3312,17883,355,91,159,155
3313,22206,1225,99,1247,95
3314,20171,931,22,689,43
3315,20462,912,190,900,195
3316,14426,729,34,198,132
3317,20345,228,133,216,139
3318,15564,126,163,87,177
3319,22223,1354,66,1402,55
3320,16670,268,114,380,88
3321,18537,920,19,596,51
3322,18156,344,98,587,55
3323,20990,1540,17,1565,13
3324,21408,1132,125,908,190
3325,23305,1618,16,1461,38
3326,16754,118,156,160,140
3327,21673,1032,155,969,174
3328,20004,487,72,470,76
3329,22130,1621,11,1482,35
3330,22252,1637,7,1725,3
3331,14321,581,52,35,188
3332,23409,1252,91,1285,82
3333,22829,1455,42,1507,29
3334,19084,746,34,1029,15
3335,15737,422,85,807,25
3336,23398,1427,53,1190,103
3337,23766,968,170,1331,74
3338,18929,323,108,217,143
3339,21336,1198,108,1424,49
3340,23476,1034,154,1129,129
3341,19167,434,82,298,119
3342,14310,1563,2,959,11
3343,22138,1544,22,1712,3
3344,14959,778,29,1165,6
3345,20561,984,166,971,171
3346,18879,84,183,63,192
3347,18651,51,193,127,168
3348,17443,665,42,705,39
3349,21106,986,168,996,161
3350,21676,981,170,875,201
3351,14753,866,21,641,41
3352,22084,1376,63,1179,112
3353,23611,1152,116,1149,118
3354,21188,1493,27,1277,86
3355,21227,1429,45,994,163
3356,23901,1044,152,1012,158
3357,17465,548,57,833,28
3358,21058,1461,37,1404,54
3359,21686,1169,116,1752,1
3360,18413,279,123,79,183
3361,16642,311,105,700,41
3362,17074,301,105,311,102
3363,16908,791,26,913,17
3364,14350,1016,9,659,38
3365,18410,562,60,128,166
3366,18715,1149,9,630,46
3367,21222,903,194,915,187
3368,21790,1167,117,1076,138
3369,23335,1638,14,1541,24
3370,16334,1037,11,279,119
3371,18363,515,67,623,49
3372,16369,309,108,144,153
3373,16320,429,84,581,57
3374,16811,394,86,32,189
3375,23582,1353,69,1522,29
3376,17844,436,76,696,40
3377,15188,398,88,747,27
3378,22523,1639,9,1476,35
3379,20538,1416,47,1406,53
3380,17019,140,152,13,200
3381,17491,309,107,287,110
3382,20131,587,56,367,96
3383,16743,124,153,147,146
3384,14975,575,52,576,51
3385,16593,291,110,535,65
3386,21739,890,195,1435,47
3387,19286,521,68,630,51
3388,20151,119,164,265,121
3389,17328,308,104,368,88
3390,17894,483,70,114,169
3391,21224,888,200,967,173
3392,18255,1040,13,1039,14
3393,14690,105,166,176,143
3394,15223,519,59,126,161
3395,21372,984,171,992,167
3396,16910,134,157,102,164
3397,20588,1236,98,1230,99
3398,15966,587,50,536,59
3399,22348,1097,134,1087,135
3400,17437,67,176,468,70
3401,17862,311,102,481,71
3402,23859,1137,124,1092,138
3403,20892,1309,79,1018,158
3404,15422,414,84,694,35
3405,16436,470,78,680,40
3406,20656,1313,76,1244,97
3407,21646,1470,37,872,202
3408,21478,839,211,1746,1
3409,15377,502,64,1106,8
3410,15540,599,48,553,57
3411,17476,50,185,24,195
3412,16032,308,115,737,35
3413,14264,56,183,10,197
3414,22681,1151,121,1081,139
3415,19364,660,49,774,37
3416,18667,206,149,265,133
3417,21649,1643,5,1255,93
3418,19850,1210,7,629,59
3419,18608,161,161,206,149
3420,23799,1080,139,1480,37
3421,17726,622,52,24,197
3422,21298,1515,22,1346,68
3423,16007,602,49,798,28
3424,14335,163,145,393,83
3425,19649,98,178,737,35
3426,14706,228,136,406,87
3427,23728,1051,148,1499,35
3428,21934,1368,63,1615,10
3429,22911,1170,110,1422,51
3430,15276,492,64,406,85
3431,21021,1126,126,1306,81
3432,15516,430,83,593,49
3433,21723,1398,54,1242,96
3434,14403,104,165,56,183
3435,16221,773,28,539,63
3436,15387,441,78,465,72
3437,21185,1424,48,1419,51
3438,19133,443,80,737,37
3439,15969,223,134,306,116
3440,23578,1587,18,1497,34
3441,19483,390,87,689,44
3442,17021,191,139,117,161
3443,21340,1423,50,1501,25
3444,22257,1458,41,1455,44
3445,20829,1338,68,911,190
3446,20333,230,132,545,58
3447,17798,323,99,219,123
3448,22159,1282,87,1156,118
3449,16516,740,32,597,52
3450,21725,1382,60,1438,46
3451,20951,1405,53,1258,93
3452,21105,1277,86,1203,107
3453,22567,1783,1,1605,14
3454,15581,485,71,520,61
3455,23782,1174,106,966,171
3456,19450,1049,17,517,69
3457,23517,1369,66,1547,24
3458,21209,932,182,1375,60
3459,14928,540,62,255,130
3460,19038,106,175,57,192
3461,20281,220,138,194,142
3462,22816,1423,50,1340,70
3463,17602,278,114,60,189
3464,18694,1328,3,852,23
3465,15920,1105,8,767,31
3466,17705,769,37,1035,16
3467,20430,837,27,985,16
3468,14758,361,98,541,59
3469,16035,869,23,224,135
3470,18059,738,34,164,157
3471,15039,507,65,550,55
3472,20645,1040,152,878,202
3473,15510,452,78,478,74
3474,16623,486,74,413,87
3475,16097,1096,8,764,32
3476,22174,1596,15,1639,6
3477,14537,741,31,481,69
3478,21651,1461,41,1725,2
3479,22541,1089,136,987,168
3480,19517,912,19,435,77
3481,19641,424,81,171,150
3482,18153,495,67,280,121
3483,18759,885,20,1181,8
3484,17577,238,123,55,181
3485,18983,211,146,1123,13
3486,21273,1495,30,1260,92
3487,16078,523,64,651,42
3488,18857,358,96,1011,16
3489,18587,809,29,821,27
3490,15189,746,28,426,82
3491,14332,347,92,738,34
3492,22441,1353,67,1206,102
3493,16183,1079,10,838,23
3494,22959,1354,70,1522,26
3495,15445,422,82,190,142
3496,17987,612,50,550,59
3497,18335,580,60,291,118
3498,20401,456,70,649,45
3499,14829,438,79,154,148
3500,22392,1614,12,950,177
3501,19285,254,127,609,57
3502,21901,1593,15,1226,99
3503,21069,1476,33,1540,17
3504,21064,1495,27,1374,60
3505,17116,644,36,700,31
3506,21741,849,209,929,181
3507,23828,1371,66,1305,76
3508,18382,117,174,318,107
3509,22985,1359,69,802,209
3510,19726,843,27,778,33
3511,18480,1215,8,1038,13
3512,14728,624,44,297,113
3513,22832,1392,60,1134,127
3514,16107,406,91,64,178
3515,19315,333,105,186,147
3516,15644,364,98,615,41
3517,19145,331,104,201,149
3518,15464,125,162,114,168
3519,22700,1742,3,1511,27
3520,23752,1500,34,1653,11
3521,14773,386,91,476,69
3522,22818,1629,11,1340,70
3523,17924,426,78,826,27
3524,23688,1140,121,1070,143
3525,15862,566,56,391,92
3526,17988,89,175,280,112
3527,14499,536,58,531,60
3528,17919,193,141,305,104
3529,23735,1584,19,1463,41
3530,14797,544,61,267,123
3531,15729,828,22,995,14
3532,19085,17,201,1465,2
3533,14417,576,50,108,162
3534,23236,1346,73,1652,11
3535,16273,304,112,306,110
3536,17748,800,34,90,176
3537,21622,1164,119,889,197
3538,23144,1251,91,1149,121
3539,19061,356,96,121,171
3540,15995,469,76,829,27
3541,22328,1645,6,1413,53
3542,17896,17,199,4,205
3543,21603,1053,152,950,177
3544,22905,880,194,1463,39
3545,15708,227,138,430,84
3546,22433,1562,18,1456,42
3547,17927,43,192,313,103
3548,15417,59,184,38,193
3549,22633,1056,148,1251,95
3550,20034,215,138,187,145
3551,15678,582,51,438,80
3552,20626,1304,80,1292,82
3553,21102,1302,79,1122,128
3554,20864,1171,116,1154,121
3555,15781,1605,1,974,16
3556,19609,131,161,606,59
3557,22705,1569,19,1300,81
3558,14849,128,162,306,109
3559,21860,1263,93,1406,53
3560,17738,640,49,145,149
3561,21759,1104,130,1054,151
3562,14721,411,83,264,121
